id;teryt;nrk;K15;KBLN;KE;LR;PFP;PLE;PiS;WRB;
467915;140505;7;3.50;5.56;28.14;1.11;1.91;0.00;52.94;6.84;
467916;140506;1;5.46;4.65;35.31;1.28;2.32;0.00;43.32;7.67;
467917;140506;2;5.35;4.46;22.99;1.78;1.25;0.00;58.47;5.70;
467918;140506;3;6.83;4.04;27.02;0.93;1.86;0.00;52.17;7.14;
467919;140506;4;4.73;4.33;44.61;1.21;1.21;0.00;32.43;11.48;
467920;140506;5;5.29;5.47;36.50;1.28;1.28;0.00;43.07;7.12;
467921;140601;1;4.19;6.40;32.23;1.55;1.10;0.00;49.45;5.08;
467922;140601;2;3.42;4.11;25.00;1.03;0.34;0.00;63.70;2.40;
467923;140601;3;4.14;5.98;26.21;0.69;0.23;0.00;60.00;2.76;
467924;140601;4;7.55;2.52;33.33;0.00;1.26;0.00;54.09;1.26;
467925;140601;5;1.20;5.39;26.95;0.60;0.00;0.00;64.07;1.80;
467926;140601;6;4.20;4.58;12.60;0.76;1.15;0.00;73.66;3.05;
467927;140601;7;2.94;6.15;22.46;0.53;0.80;0.00;63.37;3.74;
467928;140601;8;5.38;5.38;39.23;0.00;0.00;0.00;46.92;3.08;
467929;140602;1;1.83;6.66;22.30;0.33;0.50;0.00;65.06;3.33;
467930;140602;2;3.16;5.17;19.83;0.00;0.00;0.00;70.98;0.86;
467931;140602;3;4.34;3.91;20.41;0.43;0.43;0.00;68.31;2.17;
467932;140602;4;2.93;5.44;28.24;0.63;0.63;0.00;58.58;3.56;
467933;140602;5;4.76;9.52;12.12;0.43;0.87;0.00;69.26;3.03;
467934;140603;1;3.15;5.59;26.46;0.70;0.70;0.00;58.39;5.01;
467935;140603;2;7.59;5.91;25.74;0.84;1.27;0.00;51.05;7.59;
467936;140603;3;2.83;5.19;24.53;0.94;0.00;0.00;64.15;2.36;
467937;140603;4;2.20;5.73;14.54;0.44;0.44;0.00;74.45;2.20;
467938;140603;5;1.95;5.06;24.51;1.56;0.78;0.00;62.26;3.89;
467939;140603;6;3.46;3.83;25.50;0.36;0.73;0.00;61.20;4.92;
467940;140603;7;4.06;7.11;24.37;2.03;0.51;0.00;53.81;8.12;
467941;140603;8;3.87;5.95;34.44;0.69;1.11;0.00;45.92;8.02;
467942;140604;1;2.81;4.76;18.40;0.43;0.65;0.00;70.56;2.38;
467943;140604;2;2.37;5.62;11.54;0.30;0.30;0.00;78.11;1.78;
467944;140604;3;5.76;9.71;11.15;0.72;0.36;0.00;72.30;0.00;
467945;140605;1;3.10;3.77;48.23;1.55;1.22;0.00;34.37;7.76;
467954;140605;10;3.12;1.90;36.31;1.76;0.27;0.00;47.29;9.35;
467955;140605;11;3.14;8.38;10.47;1.05;0.00;0.00;72.77;4.19;
467956;140605;12;3.86;7.27;33.41;0.45;0.45;0.00;50.45;4.09;
467957;140605;13;3.05;3.39;29.15;0.68;2.71;0.00;57.29;3.73;
467958;140605;14;1.60;3.60;38.00;0.40;0.00;0.00;54.80;1.60;
485827;140605;15;1.33;17.33;69.33;1.33;0.00;0.00;8.00;2.67;
485828;140605;16;0.00;4.65;20.93;2.33;2.33;0.00;65.12;4.65;
485829;140605;17;12.50;6.25;12.50;0.00;0.00;0.00;62.50;6.25;
467946;140605;2;3.00;4.73;46.50;0.73;1.27;0.00;35.12;8.64;
467947;140605;3;2.90;4.49;44.15;0.84;1.50;0.00;41.72;4.40;
467948;140605;4;3.65;5.88;39.18;1.06;0.94;0.00;42.35;6.94;
467949;140605;5;3.58;2.74;49.94;0.48;1.31;0.00;34.56;7.39;
467950;140605;6;2.81;3.69;42.25;0.44;0.15;0.00;44.31;6.35;
467951;140605;7;3.62;4.45;37.13;0.42;0.83;0.00;45.90;7.65;
467952;140605;8;2.40;2.40;35.10;0.96;0.96;0.00;50.96;7.21;
467953;140605;9;5.30;5.87;29.17;0.57;0.38;0.00;52.84;5.87;
467959;140606;1;4.62;7.03;27.28;1.05;0.84;0.00;54.25;4.93;
467960;140606;2;5.71;4.80;23.42;0.90;1.50;0.00;62.46;1.20;
467961;140606;3;3.00;5.31;19.63;1.39;0.23;0.00;65.36;5.08;
467962;140607;1;2.58;5.38;31.61;1.51;0.43;0.00;55.70;2.80;
467963;140607;2;4.28;5.41;25.45;0.23;0.90;0.00;60.59;3.15;
467964;140607;3;3.41;4.77;18.06;0.51;0.85;0.00;67.63;4.77;
467965;140607;4;1.98;4.76;19.84;0.40;0.79;0.00;70.24;1.98;
467966;140607;5;2.70;4.95;15.32;0.90;0.00;0.00;72.97;3.15;
467967;140607;6;3.21;4.42;12.45;0.00;0.40;0.00;76.71;2.81;
467968;140607;7;4.63;5.86;14.20;0.00;1.85;0.00;71.91;1.54;
467969;140607;8;4.02;4.02;16.47;0.80;0.40;0.00;72.69;1.61;
467970;140607;9;3.43;2.86;21.71;0.57;1.14;0.00;64.00;6.29;
467971;140608;1;1.53;3.56;26.97;0.89;0.38;0.00;64.50;2.16;
467972;140608;2;1.98;3.57;32.80;1.06;0.79;0.00;55.95;3.84;
467973;140608;3;1.48;1.67;17.07;0.37;0.37;0.00;78.48;0.56;
467974;140608;4;1.51;3.77;9.80;0.00;0.50;0.00;82.41;2.01;
467975;140608;5;3.45;3.64;26.82;0.19;0.38;0.00;63.60;1.92;
485830;140608;6;0.00;0.00;9.52;0.00;0.00;0.00;85.71;4.76;
485831;140608;7;4.00;8.00;16.00;4.00;0.00;0.00;60.00;8.00;
485832;140608;8;5.26;21.05;0.00;0.00;0.00;0.00;68.42;5.26;
467976;140609;1;3.39;5.87;27.54;0.45;0.90;0.00;55.30;6.55;
467977;140609;2;5.02;3.47;34.36;0.00;0.00;0.00;54.44;2.70;
467978;140609;3;4.27;2.44;33.23;0.61;1.83;0.00;53.96;3.66;
467979;140609;4;4.05;6.93;27.53;0.68;1.01;0.00;54.90;4.90;
467980;140611;1;4.70;6.18;31.18;0.40;0.54;0.00;52.82;4.17;
467989;140611;10;5.33;4.10;25.82;0.82;0.41;0.00;61.89;1.64;
467990;140611;11;4.58;5.83;18.33;1.25;0.42;0.00;63.75;5.83;
467991;140611;12;4.62;2.46;22.46;0.92;1.23;0.00;64.92;3.38;
467992;140611;13;7.84;10.29;19.61;0.00;0.49;0.00;54.90;6.86;
467993;140611;14;5.09;6.62;26.72;0.00;0.51;0.00;57.51;3.56;
467981;140611;2;3.58;5.50;25.58;0.51;1.28;0.00;58.95;4.60;
467982;140611;3;3.81;5.24;33.81;0.79;0.95;0.00;50.00;5.40;
467983;140611;4;5.02;4.42;27.31;0.80;0.80;0.00;57.63;4.02;
467984;140611;5;2.78;7.01;21.96;1.85;0.53;0.00;59.92;5.95;
467985;140611;6;4.12;6.57;27.28;0.22;1.00;0.00;56.12;4.68;
467986;140611;7;2.26;4.07;34.39;0.45;0.90;0.00;57.47;0.45;
467987;140611;8;3.80;3.09;35.39;0.71;0.48;0.00;51.78;4.75;
467988;140611;9;6.76;6.76;26.58;0.45;0.00;0.00;54.50;4.95;
467994;140701;1;3.57;2.50;29.64;2.50;0.71;0.00;57.86;3.21;
467995;140701;2;3.86;3.68;19.12;1.23;0.35;0.00;68.42;3.33;
467996;140701;3;4.02;5.96;20.39;0.55;0.97;0.00;64.36;3.74;
467997;140701;4;3.37;4.49;14.04;1.69;0.56;0.00;74.16;1.69;
467998;140701;5;1.12;2.23;6.15;0.56;0.00;0.00;89.39;0.56;
485833;140701;6;9.68;4.84;56.45;0.00;1.61;0.00;15.32;12.10;
467999;140702;1;2.84;5.95;16.49;0.41;0.27;0.00;70.95;3.11;
468000;140702;2;2.08;2.78;8.33;2.08;0.00;0.00;82.64;2.08;
468001;140702;3;5.06;5.21;11.04;0.77;1.38;0.00;73.93;2.61;
468002;140702;4;2.65;5.30;9.93;1.99;0.00;0.00;79.47;0.66;
468003;140702;5;3.48;3.11;11.17;0.18;0.73;0.00;78.02;3.30;
468004;140702;6;3.42;3.42;4.45;0.00;0.68;0.00;85.27;2.74;
468005;140703;1;3.76;1.88;14.08;0.00;0.94;0.00;77.00;2.35;
468006;140703;2;2.50;4.09;15.68;0.91;0.45;0.00;73.18;3.18;
468007;140703;3;3.62;2.49;17.87;0.45;0.90;0.00;71.49;3.17;
468008;140703;4;2.25;1.80;9.46;0.90;0.45;0.00;83.33;1.80;
468009;140704;1;1.83;2.66;16.47;1.16;0.83;0.00;73.88;3.16;
468010;140704;2;2.89;2.10;13.39;0.52;0.00;0.00;79.53;1.57;
468011;140704;3;0.41;2.89;7.85;0.41;0.41;0.00;87.19;0.83;
468012;140704;4;0.55;2.76;17.13;0.55;0.00;0.00;76.24;2.76;
468013;140705;1;2.99;2.99;20.90;0.50;0.50;0.00;67.91;4.23;
468022;140705;10;4.12;2.75;15.38;1.10;1.10;0.00;73.90;1.65;
468023;140705;11;3.82;5.56;42.36;1.22;0.69;0.00;39.93;6.42;
468024;140705;12;3.67;4.47;32.38;1.28;1.12;0.00;55.18;1.91;
468025;140705;13;2.32;5.64;35.99;1.00;0.17;0.00;51.24;3.65;
468026;140705;14;1.80;5.14;29.05;1.54;0.77;0.00;57.07;4.63;
468027;140705;15;3.45;4.28;37.34;2.14;0.33;0.00;43.59;8.88;
468028;140705;16;3.59;5.22;41.92;0.49;0.65;0.00;45.02;3.10;
468029;140705;17;2.46;5.95;28.54;0.62;0.82;0.00;59.14;2.46;
468030;140705;18;4.44;5.39;33.76;0.32;0.00;0.00;49.60;6.50;
468031;140705;19;2.45;4.75;35.68;0.33;1.15;0.00;50.41;5.24;
468014;140705;2;1.32;6.32;21.84;0.00;0.53;0.00;66.84;3.16;
468032;140705;20;3.19;5.01;35.08;1.37;0.91;0.00;47.84;6.61;
468033;140705;21;5.00;5.00;15.00;0.00;2.50;0.00;67.50;5.00;
468034;140705;22;6.03;4.33;28.25;0.19;0.56;0.00;56.87;3.77;
468035;140705;23;2.73;4.09;33.73;1.02;0.68;0.00;52.47;5.28;
485834;140705;24;11.11;0.00;22.22;0.00;0.00;0.00;55.56;11.11;
468015;140705;3;3.02;3.52;6.78;0.25;0.25;0.00;84.67;1.51;
468016;140705;4;5.42;1.81;19.64;0.68;1.13;0.00;68.62;2.71;
468017;140705;5;2.49;5.72;26.62;0.50;1.24;0.00;58.71;4.73;
468018;140705;6;5.11;4.47;18.21;0.32;0.00;0.00;68.05;3.83;
468019;140705;7;4.91;4.67;20.09;0.93;0.93;0.00;63.79;4.67;
468020;140705;8;2.01;4.25;20.81;1.12;1.12;0.00;65.10;5.59;
468021;140705;9;2.44;2.44;17.96;0.00;0.44;0.00;73.39;3.33;
468036;140706;1;3.75;3.75;21.00;0.75;0.50;0.00;67.50;2.75;
468037;140706;2;3.59;1.93;12.15;0.55;0.00;0.00;79.83;1.93;
468038;140706;3;2.55;3.97;13.31;0.28;0.57;0.00;76.49;2.83;
468039;140706;4;1.72;1.72;8.62;0.86;0.00;0.00;86.21;0.86;
468040;140706;5;6.42;2.14;12.30;0.53;0.00;0.00;71.66;6.95;
468041;140706;6;4.62;1.26;10.92;0.42;0.42;0.00;79.41;2.94;
468042;140706;7;4.80;3.32;31.73;0.37;1.11;0.00;55.72;2.95;
468043;140706;8;2.32;2.32;20.36;0.52;0.52;0.00;71.65;2.32;
468044;140706;9;2.46;1.64;15.57;0.82;0.00;0.00;77.87;1.64;
468045;140707;1;5.15;2.75;16.49;0.69;0.69;0.00;68.73;5.50;
468046;140707;2;3.85;3.64;14.98;0.81;1.42;0.00;72.87;2.43;
468047;140707;3;2.65;6.94;18.98;0.20;1.22;0.00;66.53;3.47;
468048;140801;1;3.61;5.25;40.98;1.31;1.86;0.00;39.45;7.54;
468057;140801;10;3.95;4.27;45.41;1.05;1.77;0.00;36.39;7.17;
468058;140801;11;4.84;5.21;34.64;1.49;2.98;0.00;41.34;9.50;
468059;140801;12;4.59;4.27;39.91;0.96;1.17;0.00;39.06;10.03;
468060;140801;13;3.22;3.09;42.78;1.80;2.32;0.00;39.82;6.96;
468061;140801;14;4.91;2.40;40.41;1.03;1.60;0.00;41.55;8.11;
468062;140801;15;4.41;4.41;40.95;1.47;1.92;0.00;39.59;7.24;
468063;140801;16;3.47;3.59;42.49;2.44;1.41;0.00;39.54;7.06;
468064;140801;17;3.25;4.77;41.52;0.71;1.32;0.00;40.10;8.32;
468065;140801;18;2.41;3.47;43.59;1.35;1.06;0.00;42.04;6.08;
468066;140801;19;4.47;2.91;40.60;1.01;1.68;0.00;40.38;8.95;
468049;140801;2;3.11;4.26;41.13;2.19;2.19;0.00;39.06;8.06;
468067;140801;20;2.56;4.23;42.69;1.03;1.41;0.00;38.59;9.49;
468068;140801;21;4.53;2.59;40.84;0.65;1.29;0.00;42.13;7.97;
468069;140801;22;2.79;4.23;41.77;0.77;1.44;0.00;40.42;8.57;
468070;140801;23;4.93;4.27;42.00;0.80;1.07;0.00;38.40;8.53;
485835;140801;24;1.96;3.92;19.61;1.96;5.88;0.00;64.71;1.96;
468050;140801;3;3.11;4.24;39.08;1.41;2.64;0.00;40.77;8.76;
468051;140801;4;3.82;5.17;54.06;1.85;2.96;0.00;20.44;11.70;
468052;140801;5;5.31;4.30;53.15;2.30;1.20;0.00;23.22;10.51;
468053;140801;6;3.80;4.27;50.87;1.42;1.82;0.00;24.37;13.45;
468054;140801;7;3.96;4.41;49.32;1.75;1.67;0.00;27.63;11.26;
468055;140801;8;3.94;3.22;42.75;1.61;2.06;0.00;36.94;9.48;
468056;140801;9;4.20;3.49;42.93;0.89;1.52;0.00;37.39;9.57;
468071;140802;1;3.97;4.66;45.14;1.29;2.08;0.00;34.03;8.83;
468072;140802;2;5.02;4.75;46.92;2.20;1.76;0.00;29.75;9.60;
468073;140802;3;5.04;5.64;50.00;1.34;1.48;0.00;24.93;11.57;
468074;140802;4;3.82;5.93;37.42;2.11;2.11;0.00;40.05;8.56;
468075;140802;5;4.03;4.43;48.32;1.07;1.07;0.00;32.08;8.99;
468076;140802;6;4.72;5.75;40.97;1.23;2.77;0.00;33.98;10.57;
468077;140802;7;3.97;4.94;48.38;1.05;2.19;0.00;29.66;9.81;
468078;140802;8;2.62;4.17;51.08;0.77;0.46;0.00;29.94;10.96;
468079;140802;9;4.75;5.17;36.78;1.65;2.69;0.00;38.64;10.33;
468080;140803;1;2.62;4.86;56.64;0.93;1.87;0.00;23.36;9.72;
468089;140803;10;1.48;2.97;62.29;1.91;0.85;0.00;22.03;8.47;
468090;140803;11;4.29;2.92;49.12;1.75;2.73;0.00;32.16;7.02;
468091;140803;12;5.88;9.63;22.73;1.34;3.21;0.00;52.41;4.81;
468092;140803;13;3.57;3.25;45.13;0.97;0.32;0.00;39.94;6.82;
468081;140803;2;3.62;3.78;44.08;1.32;2.30;0.00;36.84;8.06;
468082;140803;3;3.53;4.47;32.00;1.18;0.71;0.00;48.24;9.88;
468083;140803;4;3.93;5.18;33.57;0.54;2.32;0.00;46.61;7.86;
468084;140803;5;3.35;4.83;41.82;2.04;1.67;0.00;39.59;6.69;
468085;140803;6;4.17;5.26;43.92;0.73;3.63;0.00;31.58;10.71;
468086;140803;7;5.35;3.72;37.44;1.16;4.19;0.00;40.70;7.44;
468087;140803;8;3.45;4.72;41.74;0.91;1.63;0.00;38.11;9.44;
468088;140803;9;4.94;4.28;34.60;1.98;2.14;0.00;42.50;9.56;
468093;140804;1;3.76;5.39;38.92;0.87;2.22;0.00;41.14;7.71;
468094;140804;2;3.60;3.90;42.19;1.35;0.90;0.00;41.14;6.91;
468095;140804;3;3.36;4.20;33.61;2.52;0.84;0.00;49.16;6.30;
512645;140804;4;2.07;3.91;35.86;1.84;2.53;0.00;45.06;8.74;
468096;140804;5;3.18;3.66;36.93;0.87;1.25;0.00;45.42;8.68;
468097;140804;6;3.96;5.52;29.98;0.60;0.84;0.00;53.48;5.64;
468098;140804;7;3.62;4.90;40.84;1.17;2.10;0.00;36.29;11.09;
468099;140804;8;4.86;4.63;47.92;2.08;3.01;0.00;27.78;9.72;
468100;140805;1;5.51;7.24;31.18;1.26;2.52;0.00;46.61;5.67;
468101;140805;2;6.95;4.70;35.58;2.86;2.45;0.00;36.61;10.84;
468102;140805;3;3.94;2.47;41.50;1.31;1.73;0.00;39.44;9.61;
468103;140805;4;3.33;4.63;34.01;1.01;1.30;0.00;46.45;9.26;
468104;140805;5;3.53;4.22;40.28;1.55;2.41;0.00;40.45;7.57;
468105;140805;6;4.66;3.19;44.73;0.61;1.35;0.00;36.15;9.31;
468106;140805;7;4.65;5.49;37.61;2.68;2.39;0.00;38.03;9.15;
512729;140805;8;5.71;0.00;37.14;0.00;0.00;0.00;54.29;2.86;
468107;140901;1;6.34;4.23;18.31;0.00;0.70;0.00;69.01;1.41;
468108;140901;2;1.20;4.80;23.12;0.60;0.60;0.00;67.57;2.10;
468109;140901;3;2.01;6.83;15.66;0.80;0.00;0.00;73.90;0.80;
468110;140902;1;0.70;5.59;6.29;0.70;0.00;0.00;85.31;1.40;
468111;140902;2;1.55;8.53;16.28;0.78;0.00;0.00;66.67;6.20;
468112;140902;3;15.30;7.83;23.49;1.42;0.00;0.00;50.18;1.78;
468113;140902;4;6.70;2.12;17.32;0.49;0.16;0.00;71.57;1.63;
468114;140902;5;7.17;6.77;15.14;0.40;0.40;0.00;68.13;1.99;
468115;140902;6;5.13;2.56;8.55;0.00;0.85;0.00;82.05;0.85;
468116;140902;7;0.86;5.17;5.17;0.00;0.00;0.00;87.93;0.86;
468117;140903;1;1.93;7.74;36.46;1.34;0.89;0.00;47.02;4.61;
468126;140903;10;3.48;3.91;23.04;1.74;0.00;0.00;64.78;3.04;
468127;140903;11;8.70;17.39;34.78;0.00;4.35;0.00;34.78;0.00;
485836;140903;12;0.00;10.34;15.52;3.45;1.72;0.00;67.24;1.72;
468118;140903;2;4.41;8.06;26.30;0.38;0.96;0.00;54.51;5.37;
468119;140903;3;5.05;8.98;28.19;0.56;1.40;0.00;53.02;2.81;
468120;140903;4;0.00;3.37;19.10;1.69;0.56;0.00;71.91;3.37;
468121;140903;5;3.31;3.87;23.20;0.55;1.38;0.00;65.19;2.49;
468122;140903;6;3.76;4.70;21.94;0.00;0.94;0.00;66.77;1.88;
468123;140903;7;0.00;8.97;7.69;0.00;0.00;0.00;82.05;1.28;
468124;140903;8;5.36;8.52;12.62;0.63;0.95;0.00;68.45;3.47;
468125;140903;9;3.14;5.24;15.18;1.05;0.00;0.00;73.82;1.57;
468128;140904;1;3.09;3.29;17.99;1.35;0.00;0.00;71.95;2.32;
468129;140904;2;1.33;2.67;10.00;0.00;0.67;0.00;83.33;2.00;
468130;140904;3;3.37;2.85;12.18;0.52;0.52;0.00;77.72;2.85;
468131;140904;4;1.85;3.09;21.60;0.00;0.62;0.00;70.99;1.85;
468132;140904;5;3.75;0.62;6.88;0.00;0.00;0.00;86.25;2.50;
468133;140905;1;2.95;4.91;28.50;1.47;0.98;0.00;59.46;1.72;
468134;140905;2;2.26;0.56;8.47;1.69;0.00;0.00;85.31;1.69;
468135;140905;3;3.41;5.37;13.17;0.98;0.98;0.00;74.15;1.95;
468136;140905;4;1.07;1.07;14.44;1.07;1.07;0.00;79.68;1.60;
468137;140905;5;1.79;3.32;11.76;1.28;0.77;0.00;79.80;1.28;
468138;140905;6;0.86;4.31;24.14;0.43;0.43;0.00;68.53;1.29;
468139;140905;7;1.70;1.70;24.43;1.42;1.14;0.00;66.48;3.12;
468140;140906;1;2.18;5.10;29.85;0.97;1.21;0.00;57.28;3.40;
468141;140906;2;2.44;6.10;30.49;1.22;0.00;0.00;54.88;4.88;
468142;140906;3;3.50;6.29;14.69;2.10;1.40;0.00;67.83;4.20;
468143;140906;4;1.98;4.95;25.25;0.00;0.00;0.00;61.88;5.94;
468144;140906;5;0.00;7.03;21.09;0.00;0.00;0.00;67.97;3.91;
468145;140906;6;2.75;3.53;16.08;2.35;0.78;0.00;72.16;2.35;
468146;140906;7;3.41;2.27;12.50;3.41;0.00;0.00;77.27;1.14;
468147;140906;8;0.00;6.50;17.07;0.00;0.00;0.00;73.98;2.44;
468148;141001;1;3.12;3.74;15.89;0.62;1.87;0.00;74.14;0.62;
468149;141001;2;2.14;3.74;8.02;0.53;0.53;0.00;84.49;0.53;
468150;141001;3;2.50;3.75;9.17;0.42;0.42;0.00;83.75;0.00;
468151;141001;4;1.75;3.93;4.80;0.44;0.00;0.00;88.65;0.44;
468152;141002;1;5.30;7.89;20.11;0.76;1.51;0.00;61.19;3.24;
468153;141002;2;3.87;5.28;24.12;1.06;0.70;0.00;59.86;5.11;
468154;141002;3;3.67;4.69;34.08;0.82;0.82;0.00;51.43;4.49;
468155;141002;4;4.89;2.84;27.92;1.26;0.16;0.00;61.04;1.89;
468156;141002;5;2.12;5.08;14.83;1.27;0.42;0.00;75.00;1.27;
468157;141002;6;4.31;6.60;17.26;1.02;0.00;0.00;69.29;1.52;
468158;141002;7;1.60;5.88;14.44;2.14;0.53;0.00;74.87;0.53;
468159;141002;8;3.15;6.76;12.61;0.90;0.45;0.00;71.62;4.50;
485837;141002;9;0.00;3.57;17.86;0.00;0.00;0.00;78.57;0.00;
468160;141003;1;2.94;4.41;4.41;0.00;0.49;0.00;85.29;2.45;
468161;141003;2;0.85;4.66;12.29;0.42;0.42;0.00;79.66;1.69;
468162;141003;3;3.92;4.20;17.09;1.12;0.28;0.00;71.99;1.40;
468163;141003;4;4.48;2.69;5.37;0.00;0.60;0.00;85.97;0.90;
468164;141004;1;3.47;1.54;16.60;1.93;0.00;0.00;73.36;3.09;
468165;141004;2;7.39;1.76;24.65;0.70;0.00;0.00;61.97;3.52;
468166;141004;3;5.71;6.00;16.57;0.29;0.00;0.00;69.71;1.71;
468167;141004;4;1.96;4.58;14.38;0.00;0.65;0.00;73.86;4.58;
468168;141004;5;4.23;1.41;9.86;1.41;0.00;0.00;77.46;5.63;
468169;141004;6;5.41;2.70;20.27;0.68;0.00;0.00;65.54;5.41;
468170;141004;7;4.85;4.24;15.15;0.61;0.61;0.00;72.73;1.82;
468171;141005;1;4.02;7.23;26.51;1.00;1.41;0.00;57.03;2.81;
468172;141005;2;2.58;9.54;13.66;1.03;0.77;0.00;71.13;1.29;
468173;141005;3;3.99;4.46;13.85;0.94;0.47;0.00;74.88;1.41;
468174;141005;4;6.55;6.80;25.69;1.26;0.50;0.00;55.16;4.03;
468175;141006;1;2.56;5.81;15.81;0.47;0.70;0.00;71.40;3.26;
468176;141006;2;2.91;6.15;7.77;0.00;0.32;0.00;81.88;0.97;
468177;141006;3;5.38;3.58;6.09;0.00;1.08;0.00;83.87;0.00;
468178;141006;4;6.03;5.53;10.55;0.50;1.01;0.00;75.88;0.50;
468179;141006;5;2.41;6.87;11.00;0.34;0.69;0.00;75.95;2.75;
468180;141101;1;4.40;6.79;32.11;1.47;0.18;0.00;51.56;3.49;
468181;141101;2;0.79;2.18;37.23;0.79;1.39;0.00;52.08;5.54;
468182;141101;3;3.75;5.14;34.86;0.42;0.28;0.00;53.06;2.50;
468183;141101;4;3.75;5.74;30.96;0.75;1.12;0.00;54.43;3.25;
468184;141101;5;1.98;5.28;36.63;0.99;0.33;0.00;52.15;2.64;
485838;141101;6;0.00;0.00;13.33;0.00;0.00;0.00;83.33;3.33;
485839;141101;7;0.00;30.77;7.69;7.69;0.00;0.00;53.85;0.00;
468185;141102;1;1.75;1.00;16.54;0.25;0.00;0.00;80.20;0.25;
468186;141102;2;2.33;3.33;17.33;0.00;0.33;0.00;75.33;1.33;
468187;141102;3;0.00;2.99;13.43;0.00;0.00;0.00;83.58;0.00;
468188;141102;4;4.94;1.23;13.58;0.00;2.47;0.00;76.54;1.23;
468189;141103;1;0.56;3.49;19.97;0.56;0.98;0.00;72.49;1.96;
468190;141103;2;2.07;4.15;21.76;1.04;0.52;0.00;68.91;1.55;
468191;141103;3;1.76;3.17;13.03;1.06;0.35;0.00;77.46;3.17;
468192;141103;4;1.10;4.42;12.15;0.00;0.00;0.00;81.49;0.83;
468193;141104;1;3.69;4.71;30.12;0.61;1.02;0.00;55.94;3.89;
468194;141104;2;3.51;4.26;17.54;1.00;0.00;0.00;73.18;0.50;
468195;141104;3;0.47;6.13;15.09;0.00;0.47;0.00;76.42;1.42;
468196;141104;4;5.76;0.72;21.58;0.00;0.00;0.00;71.22;0.72;
468197;141104;5;3.74;4.19;22.69;0.22;0.22;0.00;67.18;1.76;
468198;141104;6;2.30;2.30;12.64;2.30;0.57;0.00;78.16;1.72;
468199;141105;1;2.49;4.97;16.30;0.28;0.55;0.00;75.41;0.00;
468200;141105;2;2.70;6.31;12.61;0.00;0.00;0.00;77.48;0.90;
468201;141105;3;1.59;4.76;6.35;0.00;0.79;0.00;85.71;0.79;
468202;141106;1;1.65;4.96;10.33;0.41;0.41;0.00;79.34;2.89;
468203;141106;2;3.31;1.65;17.36;0.00;0.83;0.00;71.90;4.96;
468204;141106;3;2.24;2.88;31.63;0.00;0.96;0.00;60.38;1.92;
468205;141106;4;6.31;6.31;12.14;0.49;0.49;0.00;73.30;0.97;
468206;141106;5;3.88;2.39;19.40;0.60;0.60;0.00;69.55;3.58;
468207;141106;6;2.09;4.60;18.83;0.42;0.42;0.00;71.97;1.67;
468208;141106;7;0.78;9.38;12.50;0.78;0.00;0.00;74.22;2.34;
468209;141106;8;2.20;4.40;9.89;1.10;0.00;0.00;81.32;1.10;
468210;141107;1;4.00;1.27;29.82;0.55;1.45;0.00;59.27;3.64;
468211;141107;2;2.84;4.06;28.80;1.01;0.61;0.00;59.43;3.25;
468212;141107;3;3.79;4.14;24.31;0.17;0.69;0.00;65.17;1.72;
468213;141108;1;2.47;3.12;21.88;0.33;0.49;0.00;70.39;1.32;
468214;141108;2;2.56;0.43;34.19;0.85;0.00;0.00;60.26;1.71;
468215;141108;3;3.07;0.00;18.40;1.23;0.00;0.00;75.46;1.84;
468217;141109;1;2.14;6.24;23.39;0.00;0.78;0.00;66.28;1.17;
468218;141109;2;0.00;1.16;12.79;3.49;0.00;0.00;81.40;1.16;
468219;141109;3;3.25;3.25;8.13;0.81;0.00;0.00;82.93;1.63;
468220;141109;4;2.79;3.39;20.72;0.40;0.40;0.00;71.71;0.60;
468221;141110;1;2.38;2.59;22.46;0.00;0.00;0.00;69.55;3.02;
468222;141110;2;2.36;4.72;31.60;0.94;0.00;0.00;57.55;2.83;
468223;141110;3;1.75;2.63;18.42;0.00;0.88;0.00;75.44;0.88;
468224;141110;4;0.58;4.05;15.03;0.58;0.58;0.00;76.88;2.31;
468225;141110;5;3.16;4.43;17.72;0.63;0.00;0.00;73.42;0.63;
468226;141110;6;0.00;1.37;20.55;1.37;0.00;0.00;76.71;0.00;
468227;141110;7;5.26;2.63;10.53;0.00;0.00;0.00;81.58;0.00;
468228;141201;1;2.99;5.75;32.64;1.15;1.61;0.00;49.77;6.09;
468237;141201;10;3.73;6.56;46.07;1.42;1.54;0.00;34.88;5.79;
468238;141201;11;4.95;4.14;41.31;1.27;1.73;0.00;41.31;5.29;
468239;141201;12;3.58;5.22;40.30;0.90;1.04;0.00;43.43;5.52;
468240;141201;13;3.06;6.12;50.92;2.14;1.53;0.00;25.54;10.70;
468241;141201;14;4.75;5.39;32.33;1.58;0.95;0.00;47.39;7.61;
468242;141201;15;2.95;3.68;39.41;1.47;1.47;0.00;46.78;4.24;
468243;141201;16;5.84;5.17;45.17;1.35;0.90;0.00;33.71;7.87;
468244;141201;17;3.29;6.05;45.26;1.84;1.45;0.00;35.53;6.58;
468245;141201;18;5.02;3.94;39.61;1.43;0.72;0.00;43.01;6.27;
468246;141201;19;5.05;4.92;38.55;1.16;1.42;0.00;42.95;5.95;
468229;141201;2;4.23;3.68;37.11;0.95;0.41;0.00;46.79;6.82;
468247;141201;20;4.05;6.51;35.56;1.41;1.23;0.00;46.13;5.11;
