rok;nr_okr;nr_k;komitet;kandydat;glosy;procent_okr;procent_lista;plec;wynik
2007;3;1;PPP;GROSZEWSKA Ewa Agata;1172;0.21;24.96;K;N
2007;3;2;PPP;LEWANDOWSKI Piotr;664;0.12;14.14;M;N
2007;3;3;PPP;GĄSOWSKA Ewa;331;0.06;7.05;K;N
2007;3;4;PPP;JENDRUSZ Sylwia Elżbieta;115;0.02;2.45;K;N
2007;3;5;PPP;JERSKA Aneta Katarzyna;111;0.02;2.36;K;N
2007;3;6;PPP;GRENEN Iwona Teresa;204;0.04;4.35;K;N
2007;3;7;PPP;GACZOŁ Artur Janusz;99;0.02;2.11;M;N
2007;3;8;PPP;DYDYNA Czesław Wojciech;121;0.02;2.58;M;N
2007;3;9;PPP;LIS Joanna Maria;322;0.06;6.86;K;N
2007;3;10;PPP;DEREŃ Jerzy Piotr;243;0.04;5.18;M;N
2007;3;11;PPP;ROGALSKA Albina;144;0.03;3.07;K;N
2007;3;12;PPP;KURELUS Jolanta Ewa;89;0.02;1.90;K;N
2007;3;13;PPP;PAWELEC Szczepan Jacek;148;0.03;3.15;M;N
2007;3;14;PPP;CZYŻEWSKA Zofia Helena;146;0.03;3.11;K;N
2007;3;15;PPP;WAWRZYNIAK Jacek Jan;119;0.02;2.53;M;N
2007;3;16;PPP;PABIS Arkadiusz;76;0.01;1.62;M;N
2007;3;17;PPP;KAMIŃSKI Dariusz Janusz;139;0.02;2.96;M;N
2007;3;18;PPP;KRZANOWSKA Jadwiga;105;0.02;2.24;K;N
2007;3;19;PPP;ANDRUSZKÓW Tadeusz;70;0.01;1.49;M;N
2007;3;20;PPP;WOJTASIK Janusz Waldemar;115;0.02;2.45;M;N
2007;3;21;PPP;GĘBURA Tomasz Sebastian;162;0.03;3.45;M;N
2007;3;1;PSL;DRAB Tadeusz;4929;0.89;18.30;M;N
2007;3;2;PSL;ŚREDNIAWSKI Zdzisław Andrzej;2662;0.48;9.88;M;N
2007;3;3;PSL;KUBACKI Rafał Andrzej;2915;0.52;10.82;M;N
2007;3;4;PSL;JANIK Stanisław;728;0.13;2.70;M;N
2007;3;5;PSL;SZLACHETKA Robert;1220;0.22;4.53;M;N
2007;3;6;PSL;CZAJKA Stanisław;1791;0.32;6.65;M;N
2007;3;7;PSL;CHRZAN Eugeniusz;1008;0.18;3.74;M;N
2007;3;8;PSL;CHUDY Marek Józef;737;0.13;2.74;M;N
2007;3;9;PSL;DĘBSKI Stefan;752;0.14;2.79;M;N
2007;3;10;PSL;TELESZKO Czesław Stanisław;993;0.18;3.69;M;N
2007;3;11;PSL;MIECZNIKOWSKI Ignacy;920;0.17;3.42;M;N
2007;3;12;PSL;KOWNACKI Jan Franciszek;706;0.13;2.62;M;N
2007;3;13;PSL;GŁUSZKO Jan;901;0.16;3.35;M;N
2007;3;14;PSL;WARKOCZ Kazimierz Jan;389;0.07;1.44;M;N
2007;3;15;PSL;ANTONISZYN Ilona;782;0.14;2.90;K;N
2007;3;16;PSL;MIELKO Wiesław;335;0.06;1.24;M;N
2007;3;17;PSL;HAMKAŁO Wiesław Antoni;623;0.11;2.31;M;N
2007;3;18;PSL;MATYJA Anna;782;0.14;2.90;K;N
2007;3;19;PSL;CZAJKOWSKI Piotr;757;0.14;2.81;M;N
2007;3;20;PSL;LEWICKI Michał;235;0.04;0.87;M;N
2007;3;21;PSL;KOWALSKI-PASZKO Sebastian;262;0.05;0.97;M;N
2007;3;22;PSL;BIELEC Eugeniusz Sylwester;183;0.03;0.68;M;N
2007;3;23;PSL;NOWOSIADŁY Tomasz;250;0.04;0.93;M;N
2007;3;24;PSL;ŁUCZAK Marcin;244;0.04;0.91;M;N
2007;3;25;PSL;SZYDEŁKO Wojciech;342;0.06;1.27;M;N
2007;3;26;PSL;KOŁODZIEJ Kazimierz Adam;204;0.04;0.76;M;N
2007;3;27;PSL;ŁABENTOWICZ Andrzej;166;0.03;0.62;M;N
2007;3;28;PSL;REWERS Jan;1117;0.20;4.15;M;N
2007;3;1;PiS;UJAZDOWSKI Kazimierz Michał;73416;13.20;46.47;M;T
2007;3;2;PiS;NATALLI-ŚWIAT Aleksandra Krystyna;21999;3.96;13.93;K;T
2007;3;3;PiS;JACKIEWICZ Dawid Bohdan;14653;2.63;9.28;M;T
2007;3;4;PiS;KEMPA Beata Agnieszka;10228;1.84;6.47;K;T
2007;3;5;PiS;KILIAN Wiesław;5210;0.94;3.30;M;N
2007;3;6;PiS;REGIEC Piotr Roman;2910;0.52;1.84;M;N
2007;3;7;PiS;BREWKA Andrzej Wojciech;2211;0.40;1.40;M;N
2007;3;8;PiS;SZCZYRBAK Tadeusz;1659;0.30;1.05;M;N
2007;3;9;PiS;KOFLUK Andrzej Zdzisław;1534;0.28;0.97;M;N
2007;3;10;PiS;CZARTORYSKI Tytus Henryk;2523;0.45;1.60;M;N
2007;3;11;PiS;ŁĄCZYŃSKI Krzysztof;735;0.13;0.47;M;N
2007;3;12;PiS;PATKOWSKI Leon Janusz;798;0.14;0.51;M;N
2007;3;13;PiS;PIOTROWSKA Iwona Maria;1817;0.33;1.15;K;N
2007;3;14;PiS;BOGUCKI Kazimierz;1768;0.32;1.12;M;N
2007;3;15;PiS;GROCHOWSKI Waldemar Ryszard;2757;0.50;1.75;M;N
2007;3;16;PiS;KOWALCZYK Roman;2090;0.38;1.32;M;N
2007;3;17;PiS;CZEPIL Rafał Janusz;379;0.07;0.24;M;N
2007;3;18;PiS;HORYŃ Jolanta Bożena;921;0.17;0.58;K;N
2007;3;19;PiS;LISOWSKI Mirosław Stanisław;1593;0.29;1.01;M;N
2007;3;20;PiS;MAKOWSKI Ryszard Maksymilian;610;0.11;0.39;M;N
2007;3;21;PiS;RUDNICKA Krystyna;1906;0.34;1.21;K;N
2007;3;22;PiS;CIOŁEK Łukasz Tadeusz;983;0.18;0.62;M;N
2007;3;23;PiS;KOCHAŃSKI Jacek Tomasz;609;0.11;0.39;M;N
2007;3;24;PiS;KRAWCZYK Paulina;1049;0.19;0.66;K;N
2007;3;25;PiS;JAKÓBCZYŃSKI Robert Bartosz;327;0.06;0.21;M;N
2007;3;26;PiS;MALCZEWSKI Grzegorz Jan;565;0.10;0.36;M;N
2007;3;27;PiS;NIEDŹWIEDŹ Sabina Mieczysława;699;0.13;0.44;K;N
2007;3;28;PiS;MILCZANOWSKI Piotr;2020;0.36;1.28;M;N
2007;3;1;Samoobrona;ŻYSZKIEWICZ Jerzy;2208;0.40;35.54;M;N
2007;3;2;Samoobrona;BERUS Anna Eugenia;550;0.10;8.85;K;N
2007;3;3;Samoobrona;SZYLLE Dariusz Władysław;176;0.03;2.83;M;N
2007;3;4;Samoobrona;WARGOCKI Jan;217;0.04;3.49;M;N
2007;3;5;Samoobrona;WAJDA Marian Leord;324;0.06;5.22;M;N
2007;3;6;Samoobrona;ZAJĄC Wiesław Antoni;390;0.07;6.28;M;N
2007;3;7;Samoobrona;KOWALSKA Maria;295;0.05;4.75;K;N
2007;3;8;Samoobrona;KOZAK Iwona Stanisława;202;0.04;3.25;K;N
2007;3;9;Samoobrona;KOSIK Julian Sylwester;89;0.02;1.43;M;N
2007;3;10;Samoobrona;OLSZEWSKI Stanisław;327;0.06;5.26;M;N
2007;3;11;Samoobrona;KOZERA Kamil;132;0.02;2.12;M;N
2007;3;12;Samoobrona;LITWIN Janina Zbigniewa;110;0.02;1.77;K;N
2007;3;13;Samoobrona;GIEDRYS Elżbieta Barbara;136;0.02;2.19;K;N
2007;3;14;Samoobrona;DRÓŻDŻ Henryk;95;0.02;1.53;M;N
2007;3;15;Samoobrona;STEFANISZYN Arkadiusz Robert;133;0.02;2.14;M;N
2007;3;16;Samoobrona;JANKOWSKI Zygmunt Piotr;100;0.02;1.61;M;N
2007;3;17;Samoobrona;SOBURA Maria Małgorzata;64;0.01;1.03;K;N
2007;3;18;Samoobrona;ILKÓW Krzysztof Roman;41;0.01;0.66;M;N
2007;3;19;Samoobrona;NOGA Krystyna;154;0.03;2.48;K;N
2007;3;20;Samoobrona;ZARUCKA Wioletta Ewa;83;0.01;1.34;K;N
2007;3;21;Samoobrona;KAMIŃSKI Maciej Sebastian;79;0.01;1.27;M;N
2007;3;22;Samoobrona;KODŹ Bożena Urszula;42;0.01;0.68;K;N
2007;3;23;Samoobrona;JANUS Marcin;61;0.01;0.98;M;N
2007;3;24;Samoobrona;KOSTKA Rosanna;29;0.01;0.47;K;N
2007;3;25;Samoobrona;HABER Kazimierz;32;0.01;0.52;M;N
2007;3;26;Samoobrona;TYL Czesław;143;0.03;2.30;M;N
2007;30;1;LPR;STAROSTA Czesław;957;0.32;31.43;M;N
2007;30;2;LPR;ĆWIKOWSKI Damazy Henryk;82;0.03;2.69;M;N
2007;30;3;LPR;KULAWIAK Robert Jakub;111;0.04;3.65;M;N
2007;30;4;LPR;ŁUKASIK Andrzej;118;0.04;3.88;M;N
2007;30;5;LPR;FRĄCZEK Ryszard;283;0.09;9.29;M;N
2007;30;6;LPR;KACZYŃSKI Robert Józef;325;0.11;10.67;M;N
2007;30;7;LPR;CANIBOŁ Andrzej Franciszek;91;0.03;2.99;M;N
2007;30;8;LPR;LANGER Alicja;290;0.10;9.52;K;N
2007;30;9;LPR;NOSZCZYŃSKI Łukasz Bartłomiej;54;0.02;1.77;M;N
2007;30;10;LPR;BUJAK Iwona;182;0.06;5.98;K;N
2007;30;11;LPR;SIEJOK Piotr Augustyn;80;0.03;2.63;M;N
2007;30;12;LPR;DROŻNIAK Paweł Piotr;56;0.02;1.84;M;N
2007;30;13;LPR;STACHURSKI Grzegorz Paweł;92;0.03;3.02;M;N
2007;30;14;LPR;WILK Tadeusz Zygmunt;143;0.05;4.70;M;N
2007;30;15;LPR;HEFLINGER Mieczysław;59;0.02;1.94;M;N
2007;30;16;LPR;PODESZWA Mariusz;122;0.04;4.01;M;N
2007;30;1;LiD;MOTOWIDŁO Tadeusz;17087;5.64;47.06;M;T
2007;30;2;LiD;UNDERMAN Tomasz Antoni;895;0.30;2.46;M;N
2007;30;3;LiD;OSTROWSKI Ryszard Andrzej;3020;1.00;8.32;M;N
2007;30;4;LiD;ZAJĄC Andrzej Roman;2507;0.83;6.90;M;N
2007;30;5;LiD;PIERCHAŁA Irena;2917;0.96;8.03;K;N
2007;30;6;LiD;SKUPIEŃ Zygmunt Bernard;1000;0.33;2.75;M;N
2007;30;7;LiD;HAJDUK Urszula;1616;0.53;4.45;K;N
2007;30;8;LiD;PRZYBYŁA Brygida Franciszka;494;0.16;1.36;K;N
2007;30;9;LiD;BORTEL Mateusz Adam;654;0.22;1.80;M;N
2007;30;10;LiD;LINDE Krzysztof Jacek;397;0.13;1.09;M;N
2007;30;11;LiD;ZIELONKA Magdalena Beata;2593;0.86;7.14;K;N
2007;30;12;LiD;WIELOCH Grażyna Janina;363;0.12;1.00;K;N
2007;30;13;LiD;KASZUBSKI Ryszard;740;0.24;2.04;M;N
2007;30;14;LiD;PASOŃ Stanisława Joanna;146;0.05;0.40;K;N
2007;30;15;LiD;MICHNA Marcin Marek;234;0.08;0.64;M;N
2007;30;16;LiD;CUPRYŚ Janusz Henryk;106;0.03;0.29;M;N
2007;30;17;LiD;WILK Henryk;604;0.20;1.66;M;N
2007;30;18;LiD;BIELAWSKI Andrzej Kazimierz;936;0.31;2.58;M;N
2007;30;1;PO;SIEDLACZEK Henryk Piotr;35124;11.60;26.03;M;T
2007;30;2;PO;GADOWSKI Krzysztof Jan;18003;5.94;13.34;M;T
2007;30;3;PO;LENARTOWICZ Gabriela Teresa;8762;2.89;6.49;K;N
2007;30;4;PO;ZDZIEBŁO Adam Michał;8142;2.69;6.03;M;N
2007;30;5;PO;KRZĄKAŁA Marek Grzegorz;15469;5.11;11.46;M;T
2007;30;6;PO;PROFASKA Marek Bogusław;6051;2.00;4.48;M;N
2007;30;7;PO;ZAWADZKI Ryszard Józef;11113;3.67;8.24;M;T
2007;30;8;PO;DUŻY Mirosław;7825;2.58;5.80;M;N
2007;30;9;PO;JEDYNAK Tadeusz Janusz;1239;0.41;0.92;M;N
2007;30;10;PO;WIDERA Marek Rafał;2301;0.76;1.71;M;N
2007;30;11;PO;KURPANIK Franciszek Jan;2203;0.73;1.63;M;N
2007;30;12;PO;STAROŃ Jerzy;772;0.25;0.57;M;N
2007;30;13;PO;BOCHENEK Jan;1856;0.61;1.38;M;N
2007;30;14;PO;JELONEK Jerzy Mieczysław;709;0.23;0.53;M;N
2007;30;15;PO;DRABINIOK Bronisław Józef;930;0.31;0.69;M;N
2007;30;16;PO;GRYT Danuta;3596;1.19;2.66;K;N
2007;30;17;PO;BEDNORZ Leszek Krzysztof;1275;0.42;0.94;M;N
2007;30;18;PO;PIECHULA Stanisław Maksymilian;9575;3.16;7.10;M;N
2007;30;1;PPP;PIECHA Jacek;1577;0.52;40.38;M;N
2007;30;2;PPP;PIOTROWSKI Robert;220;0.07;5.63;M;N
2007;30;3;PPP;CZERKAWSKI Tadeusz;175;0.06;4.48;M;N
2007;30;4;PPP;PIECHACZEK Joanna Ewa;356;0.12;9.12;K;N
2007;30;5;PPP;ZBROŻCZYK Jerzy Lucjan;45;0.01;1.15;M;N
2007;30;6;PPP;SZCZYGIEŁ Mirosław Andrzej;157;0.05;4.02;M;N
2007;30;7;PPP;HOSZECKI Piotr;101;0.03;2.59;M;N
2007;30;8;PPP;SIENKIEWICZ Dariusz;216;0.07;5.53;M;N
2007;30;9;PPP;OKRZESIK Jarosław Marek;81;0.03;2.07;M;N
2007;30;10;PPP;ADAMCZYK Andrzej Jerzy;256;0.08;6.56;M;N
2007;30;11;PPP;REMIARZ Leszek;91;0.03;2.33;M;N
2007;30;12;PPP;BUTURLA Piotr;40;0.01;1.02;M;N
2007;30;13;PPP;MĘDRALA Henryk Szczepan;93;0.03;2.38;M;N
2007;30;14;PPP;PIEKARSKI Mariusz Jacek;73;0.02;1.87;M;N
2007;30;15;PPP;SZCZYGIEŁ Patrycja Krystyna;178;0.06;4.56;K;N
2007;30;16;PPP;SAWCZAK Dariusz Józef;25;0.01;0.64;M;N
2007;30;17;PPP;PIKULICKI Leszek;44;0.01;1.13;M;N
2007;30;18;PPP;ELSNER Witold;177;0.06;4.53;M;N
2007;30;1;PSL;ZIENC Piotr Robert;2284;0.75;18.92;M;N
2007;30;2;PSL;SITEK Stanisław;1244;0.41;10.31;M;N
2007;30;3;PSL;SZWEDA Bernard Mikołaj;1738;0.57;14.40;M;N
2007;30;4;PSL;KARASEK Bronisław;751;0.25;6.22;M;N
2007;30;5;PSL;WOLNY Marian Franciszek;804;0.27;6.66;M;N
2007;30;6;PSL;GRUSZKA Marek Aleksander;792;0.26;6.56;M;N
2007;30;7;PSL;GRABIEC Janusz Roman;438;0.14;3.63;M;N
2007;30;8;PSL;HELIS Paweł;348;0.11;2.88;M;N
2007;30;9;PSL;ORMANIEC Cecylia Krystyna;668;0.22;5.53;K;N
2007;30;10;PSL;DULIAS Stanisław;120;0.04;0.99;M;N
2007;30;11;PSL;KUCZERA Janina Maria;649;0.21;5.38;K;N
2007;30;12;PSL;KOLORZ Marian Henryk;385;0.13;3.19;M;N
2007;30;13;PSL;KONIECZNY Augustyn Ludwik;209;0.07;1.73;M;N
2007;30;14;PSL;DA - VIA Bronisław;310;0.10;2.57;M;N
2007;30;15;PSL;GŁOŚNICKA Danuta;425;0.14;3.52;K;N
2007;30;16;PSL;KALYTA Marek Jan;197;0.07;1.63;M;N
2007;30;17;PSL;WOJTALIK Zbigniew;170;0.06;1.41;M;N
2007;30;18;PSL;SZCZYPIŃSKI Krzysztof;539;0.18;4.47;M;N
2007;30;1;PiS;PIECHA Bolesław Grzegorz;44052;14.54;40.14;M;T
2007;30;2;PiS;JANIK Grzegorz Piotr;7570;2.50;6.90;M;T
2007;30;3;PiS;KLOC Izabela Helena;14077;4.65;12.83;K;T
2007;30;4;PiS;WÓJCIK Michał Marek;4977;1.64;4.53;M;N
2007;30;5;PiS;SOBIERAJSKI Czesław Stanisław;6209;2.05;5.66;M;N
2007;30;6;PiS;SOBCZYŃSKI Leopold Romuald;3274;1.08;2.98;M;N
2007;30;7;PiS;ŚWIERKOCKI Jacek;3231;1.07;2.94;M;N
2007;30;8;PiS;KUMALA Stefan;470;0.16;0.43;M;N
2007;30;9;PiS;GAWĘDA Adam;7757;2.56;7.07;M;T
2007;30;10;PiS;DOMAŃSKI Dariusz;2502;0.83;2.28;M;N
2007;30;11;PiS;RAPNICKI Marek Antoni;1268;0.42;1.16;M;N
2007;30;12;PiS;TOMICZEK Dariusz;2708;0.89;2.47;M;N
2007;30;13;PiS;WOJACZEK Jadwiga Rozalia;2299;0.76;2.09;K;N
2007;30;14;PiS;SZAFRANIEC Marek Fryderyk;1108;0.37;1.01;M;N
2007;30;15;PiS;BOŻEK Jan;2241;0.74;2.04;M;N
2007;30;16;PiS;GŁOWSKI Roman Piotr;823;0.27;0.75;M;N
2007;30;17;PiS;WOJACZEK Andrzej Stanisław;2167;0.72;1.97;M;N
2007;30;18;PiS;DUTKIEWICZ Katarzyna Maria;3015;1.00;2.75;K;N
2007;30;1;Samoobrona;PAJĄK Kornel Piotr;726;0.24;25.11;M;N
2007;30;2;Samoobrona;PIENIAK Ewa;289;0.10;10.00;K;N
2007;30;3;Samoobrona;CIEMIĘGA Marian Jan;249;0.08;8.61;M;N
2007;30;4;Samoobrona;MENŻYK Erwin;162;0.05;5.60;M;N
2007;30;5;Samoobrona;WIŚNIEWSKI Stefan;158;0.05;5.47;M;N
2007;30;6;Samoobrona;CIMOSZKO Maria Grażyna;154;0.05;5.33;K;N
2007;30;7;Samoobrona;KOZIELSKI Dariusz;151;0.05;5.22;M;N
2007;30;8;Samoobrona;PYTLIK Henryk;149;0.05;5.15;M;N
2007;30;9;Samoobrona;PAWEŁEK Andrzej;108;0.04;3.74;M;N
2007;30;10;Samoobrona;SEWERYNIAK Tomasz;48;0.02;1.66;M;N
2007;30;11;Samoobrona;SIEKIERA Józef;100;0.03;3.46;M;N
2007;30;12;Samoobrona;JANYGA Alfred Ernestyn;64;0.02;2.21;M;N
2007;30;13;Samoobrona;BARSZCZ Zdzisław;73;0.02;2.53;M;N
2007;30;14;Samoobrona;FIZIA Bolesław;71;0.02;2.46;M;N
2007;30;15;Samoobrona;UHEREK Rafał;47;0.02;1.63;M;N
2007;30;16;Samoobrona;SMOŁKA Grzegorz;125;0.04;4.32;M;N
2007;30;17;Samoobrona;KLIMCZAK Jan;47;0.02;1.63;M;N
2007;30;18;Samoobrona;BIENIEK Arkadiusz;170;0.06;5.88;M;N
2007;31;1;LPR;SPYRA Piotr Jacek;1306;0.28;28.83;M;N
2007;31;2;LPR;BRZEZINA Tomasz Bogdan;722;0.16;15.94;M;N
2007;31;3;LPR;NEUKIRCH Artur Tomasz;150;0.03;3.31;M;N
2007;31;4;LPR;KALUS Jakub Tomasz;176;0.04;3.89;M;N
2007;31;5;LPR;NOWOK Sebastian Bernard;159;0.03;3.51;M;N
2007;31;6;LPR;ŁUCZUK Patrycja Alicja;197;0.04;4.35;K;N
2007;31;7;LPR;SANAK Waldemar Józef;93;0.02;2.05;M;N
2007;31;8;LPR;PYTEL Jacek Benedykt;186;0.04;4.11;M;N
2007;31;9;LPR;SYGIET Piotr Stefan;39;0.01;0.86;M;N
2007;31;10;LPR;WRÓBLEWSKI Joachim Józef;111;0.02;2.45;M;N
2007;31;11;LPR;GRUDZIEŃ Daniel Paweł;115;0.02;2.54;M;N
2007;31;12;LPR;STOLORZ Alojzy Antoni;185;0.04;4.08;M;N
2007;31;13;LPR;KALUS Marek Adam;107;0.02;2.36;M;N
2007;31;14;LPR;KOPIEC Łukasz Adam;116;0.02;2.56;M;N
2007;31;15;LPR;OWSIANY Mateusz Grzegorz;66;0.01;1.46;M;N
2007;31;16;LPR;PASZEK Tomasz Roman;87;0.02;1.92;M;N
2007;31;17;LPR;MAŃKA Jerzy Ludwik;77;0.02;1.70;M;N
2007;31;18;LPR;ORZEŁ Paweł;108;0.02;2.38;M;N
2007;31;19;LPR;TOCHOWICZ Bogusław Roman;45;0.01;0.99;M;N
2007;31;20;LPR;NOWAK Barbara Jadwiga;234;0.05;5.17;K;N
2007;31;21;LPR;ZIELIŃSKI Tomasz Leon;57;0.01;1.26;M;N
2007;31;22;LPR;MAZUR Tomasz Józef;63;0.01;1.39;M;N
2007;31;23;LPR;WALICZEK Adrian Zbigniew;131;0.03;2.89;M;N
2007;31;1;LiD;CELIŃSKI Andrzej Bohdan;20338;4.37;35.63;M;T
2007;31;2;LiD;SKOTNICZNY Zbyszko Władysław;1112;0.24;1.95;M;N
2007;31;3;LiD;ŚLEZIAK Czesław;6787;1.46;11.89;M;N
2007;31;4;LiD;KOPIEC Jolanta Maria;6084;1.31;10.66;K;N
2007;31;5;LiD;NIEDBAŁ Marek Michał;4724;1.01;8.28;M;N
2007;31;6;LiD;STRYJAK Cezary Andrzej;2471;0.53;4.33;M;N
2007;31;7;LiD;PAWŁOWSKI Ryszard;1104;0.24;1.93;M;N
2007;31;8;LiD;HOWANIEC Teodor;2148;0.46;3.76;M;N
2007;31;9;LiD;BEDNAREK Wojciech Przemysław;661;0.14;1.16;M;N
2007;31;10;LiD;DAŃCZAK Wanda Janina;1075;0.23;1.88;K;N
2007;31;11;LiD;OSIECKI Bolesław;308;0.07;0.54;M;N
2007;31;12;LiD;WAWRZASZEK Ireneusz;439;0.09;0.77;M;N
2007;31;13;LiD;PIÓRKOWSKI Henryk Dominik;747;0.16;1.31;M;N
2007;31;14;LiD;KANIA Andrzej Władysław;1263;0.27;2.21;M;N
2007;31;15;LiD;OSMENDA Józef Ernest;739;0.16;1.29;M;N
2007;31;16;LiD;ŻYRA Krzysztof Tadeusz;266;0.06;0.47;M;N
2007;31;17;LiD;KOTUSZ Janusz Paweł;174;0.04;0.30;M;N
2007;31;18;LiD;DANIELSKI Krzysztof Marek;213;0.05;0.37;M;N
2007;31;19;LiD;WÓJTOWICZ Dariusz Jacek;6431;1.38;11.27;M;N
2007;31;1;PO;KUTZ Kazimierz Julian;113280;24.34;48.93;M;T
2007;31;2;PO;PIETRASZEWSKA Danuta Róża;22790;4.90;9.84;K;T
2007;31;3;PO;ZIĘTEK Jerzy;11886;2.55;5.13;M;T
2007;31;4;PO;RZYMEŁKA Jan Antoni;8958;1.92;3.87;M;T
2007;31;5;PO;WÓJCIK Marek Krzysztof;8870;1.91;3.83;M;T
2007;31;6;PO;BERGER Józef Franciszek;5854;1.26;2.53;M;N
2007;31;7;PO;PIERZCHAŁA Elżbieta Apolonia;8553;1.84;3.69;K;T
2007;31;8;PO;PIECHOTA Leszek Marian;2936;0.63;1.27;M;N
2007;31;9;PO;KOTALA Andrzej;7976;1.71;3.45;M;N
2007;31;10;PO;PLURA Marek Mirosław;10528;2.26;4.55;M;T
2007;31;11;PO;PASTUSZKA Bernard;4030;0.87;1.74;M;N
2007;31;12;PO;SZATON Andrzej Piotr;3662;0.79;1.58;M;N
2007;31;13;PO;MYRTA Robert;4021;0.86;1.74;M;N
2007;31;14;PO;WARMUSZ Jan Jerzy;743;0.16;0.32;M;N
2007;31;15;PO;GĘBICKA-MATUSZ Ewa;907;0.19;0.39;K;N
2007;31;16;PO;GAJEWSKA Aleksandra Joanna;1740;0.37;0.75;K;N
2007;31;17;PO;ZASADA-CHORAB Anna;1738;0.37;0.75;K;N
2007;31;18;PO;MUC Daniel;1059;0.23;0.46;M;N
2007;31;19;PO;SIWIEC Damian;2712;0.58;1.17;M;N
2007;31;20;PO;KADŁUBOWSKA Arlena;809;0.17;0.35;K;N
2007;31;21;PO;ZAREMBA Teodozja;1219;0.26;0.53;K;N
2007;31;22;PO;EKKERT Michał;1594;0.34;0.69;M;N
2007;31;23;PO;KANIA Wacław Józef;5652;1.21;2.44;M;N
2007;31;1;PPP;USZOK Krzysztof Klemens;3577;0.77;47.54;M;N
2007;31;2;PPP;MURAWSKI Marceli Paweł;488;0.10;6.49;M;N
2007;31;3;PPP;OLEJNICZAK Ryszard;511;0.11;6.79;M;N
2007;31;4;PPP;SKUPIN Przemysław;176;0.04;2.34;M;N
2007;31;5;PPP;MISIAK - JĘDRASZEK Gabriela Jadwiga;247;0.05;3.28;K;N
2007;31;6;PPP;MOSKWA Grzegorz;190;0.04;2.53;M;N
2007;31;7;PPP;LESZNIK Bogdan Robert;97;0.02;1.29;M;N
2007;31;8;PPP;KUŹNIARZ Józef Karol;124;0.03;1.65;M;N
2007;31;9;PPP;GLENSZCZYK Izabela;146;0.03;1.94;K;N
2007;31;10;PPP;MYSZKOWSKA Dominika Regina;180;0.04;2.39;K;N
2007;31;11;PPP;ZALEGA Dariusz;138;0.03;1.83;M;N
2007;31;12;PPP;MŁYŃCZYK Aneta Maria;199;0.04;2.64;K;N
2007;31;13;PPP;WCISŁO Leszek Włodzimierz;172;0.04;2.29;M;N
2007;31;14;PPP;SADŁO Dorota Barbara;178;0.04;2.37;K;N
2007;31;15;PPP;MAKLAKIEWICZ Włodzimierz;95;0.02;1.26;M;N
2007;31;16;PPP;GŁUCHOWSKI Dariusz Wiesław;70;0.02;0.93;M;N
2007;31;17;PPP;ŻAK Zbigniew;172;0.04;2.29;M;N
2007;31;18;PPP;FORMA Dariusz;49;0.01;0.65;M;N
2007;31;19;PPP;LIPOWSKI Piotr Paweł;67;0.01;0.89;M;N
2007;31;20;PPP;ŻELAZKO Henryk Eugeniusz;161;0.03;2.14;M;N
2007;31;21;PPP;STANOSZEK Marian Piotr;67;0.01;0.89;M;N
2007;31;22;PPP;BASAK Robert Artur;72;0.02;0.96;M;N
2007;31;23;PPP;SZYMCZYK Dariusz;111;0.02;1.48;M;N
2007;31;24;PPP;HISZPAŃSKI Stefan;237;0.05;3.15;M;N
2007;31;1;PSL;PIOTROWSKI Leszek;3808;0.82;24.73;M;N
2007;31;2;PSL;MAGDZIORZ Gabriela Maria;1270;0.27;8.25;K;N
2007;31;3;PSL;ZAWADZKI Józef Antoni;1126;0.24;7.31;M;N
2007;31;4;PSL;KONIECZNA Barbara Józefa;3086;0.66;20.04;K;N
2007;31;5;PSL;BRZEZIŃSKA Maria Joanna;677;0.15;4.40;K;N
2007;31;6;PSL;MAKULA Marian Paweł;1316;0.28;8.55;M;N
2007;31;7;PSL;MIODUSZEWSKI Piotr;327;0.07;2.12;M;N
2007;31;8;PSL;PIASECKA Krystyna;698;0.15;4.53;K;N
2007;31;9;PSL;NYCZ Robert Florian;320;0.07;2.08;M;N
2007;31;10;PSL;MARCELA Józef Michał;182;0.04;1.18;M;N
2007;31;11;PSL;LACH Andrzej Michał;288;0.06;1.87;M;N
2007;31;12;PSL;MATUSZCZYK Andrzej Czesław;182;0.04;1.18;M;N
2007;31;13;PSL;JAKUBCZYK Magda Maria;254;0.05;1.65;K;N
2007;31;14;PSL;SKRZYPEK Damian Grzegorz;290;0.06;1.88;M;N
2007;31;15;PSL;KOT Grzegorz Benedykt;385;0.08;2.50;M;N
2007;31;16;PSL;KARASEWICZ Jacek Artur;75;0.02;0.49;M;N
2007;31;17;PSL;PATEREK - VON SPERLING Andrzej;144;0.03;0.94;M;N
2007;31;18;PSL;TARGOSZ Sylwester Krystian;91;0.02;0.59;M;N
2007;31;19;PSL;LATOS Robert Sebastian;73;0.02;0.47;M;N
2007;31;20;PSL;WIESIOŁEK Tomasz;100;0.02;0.65;M;N
2007;31;21;PSL;KORPOK Beata;183;0.04;1.19;K;N
2007;31;22;PSL;ANDRZEJCZAK Marian Józef;60;0.01;0.39;M;N
2007;31;23;PSL;ŚMIEJA Patrycja Stefania;202;0.04;1.31;K;N
2007;31;24;PSL;SKWIRA Zygmunt Jerzy;261;0.06;1.70;M;N
2007;31;1;PiS;POLACZEK Jerzy Jan;56018;12.03;38.18;M;T
